station_cd1,station_cd2,distance
1160303,1160304,3017.504662
1160304,1160305,2306.419671
1160305,1160306,2355.648612
1160306,1160316,1612.705597
1160307,1160308,1370.13078
1160308,1160309,1511.974224
1160309,1160310,1592.23771
1160310,1160311,2193.176863
1160311,1160317,1413.01582
1160312,1160313,2327.652127
1160313,1160314,905.7714054
1160314,1160315,1405.44161
1160316,1160307,2262.59022
1160317,1160312,843.8859299
1160501,1160502,5436.02709
1160502,1160503,5117.415465
1160503,1160504,2950.176297
1160504,1160505,2507.543791
1160505,1160506,3366.138775
1160506,1160507,3186.028053
1160507,1160508,2100.438158
1160508,1160509,2524.768497
1160509,1160510,2413.881634
1160510,1160511,2357.666355
1160511,1160512,2619.06831
1160512,1160513,2282.283844
1160513,1160514,2139.392848
1160514,1160515,5681.857702
1160515,1160516,4060.992741
1160516,1160517,3374.646774
1160517,1160518,4558.526276
1160518,1160519,5003.567365
1160519,1160520,2932.064803
1160520,1160521,7032.466409
1160521,1160522,5243.29109
1160701,1160702,4498.60744
1160702,1160703,3129.861076
1160703,1160704,3416.319843
1160704,1160705,4420.298397
1160705,1160706,3807.438471
1160706,1160707,3249.328676
1160707,1160708,3203.583069
1160708,1160709,1789.744546
1160709,1160710,2789.753675
1160710,1160711,2248.43603
1160711,1160712,2191.19395
1160712,1160713,1651.501568
1160713,1160714,2560.591728
1160714,1160715,1341.147717
1160715,1160716,1635.569421
1160716,1160717,1472.318333
1160717,1160718,1497.960093
1160718,1160719,2398.201996
1160719,1160720,1238.874965
1160720,1160721,865.5104758
1160721,1160722,1378.570776
1160801,1160802,1747.349619
1160802,1160803,2153.887177
1160803,1160804,1117.552985
1160804,1160822,936.6782732
1160805,1160806,2870.969062
1160806,1160807,2744.903457
1160807,1160808,1836.189477
1160808,1160809,1983.610381
1160809,1160810,2352.833314
1160810,1160811,3504.832307
1160811,1160812,2615.543263
1160812,1160813,3437.841108
1160813,1160814,3097.195244
1160814,1160815,3342.411077
1160815,1160816,3646.404342
1160816,1160817,3138.552287
1160817,1160818,3986.573716
1160818,1160819,2032.655305
1160819,1160820,2063.683672
1160820,1160823,2260.548693
1160822,1160805,1376.888
1160823,1160821,2018.841686
1160901,1160902,4502.954543
1160902,1160918,2825.724985
1160903,1160904,5814.919471
1160904,1160905,4522.232142
1160905,1160906,7229.056082
1160906,1160907,5555.771168
1160907,1160908,9903.523461
1160908,1160909,6534.15818
1160909,1160910,5025.520148
1160910,1160911,4250.523582
1160911,1160912,3852.237924
1160912,1160913,4417.19538
1160913,1160914,4349.821469
1160914,1160915,3347.28947
1160915,1160916,2796.829015
1160916,1160919,2021.378821
1160918,1160903,2785.780865
1160919,1160917,2080.786255
1161001,1161002,3397.792662
1161002,1161003,3045.402708
1161003,1161004,4611.235003
1161004,1161005,4797.925956
1161005,1161006,3868.196154
1161006,1161007,5091.582223
1161007,1161008,5921.532101
1161008,1161009,3394.749111
1161009,1161010,4016.8366
1161010,1161011,4242.644806
1161011,1161012,5989.879778
1161012,1161013,3197.947966
1161013,1161014,4086.24858
1161014,1161015,5487.049334
1161015,1161016,4905.358244
1161016,1161017,2931.233237
1161017,1161018,4987.067593
1161018,1161019,8259.118608
1161019,1161020,2150.216169
1161101,1161102,8856.324629
1161102,1161103,11119.10278
1161103,1161104,3647.458632
1161104,1161105,2656.387328
1161105,1161106,4058.754087
1161106,1161107,4390.909952
1161107,1161131,2132.156324
1161108,1161109,8786.988245
1161109,1161110,2654.50272
1161110,1161111,1959.840053
1161111,1161112,3677.771563
1161112,1161113,2295.837976
1161113,1161114,1646.031909
1161114,1161115,2248.104267
1161115,1161130,1771.570424
1161116,1161117,2478.483515
1161117,1161118,4132.286636
1161118,1161119,2431.305372
1161119,1161120,3112.236189
1161120,1161121,1551.971115
1161121,1161122,2887.46557
1161122,1161123,1622.894483
1161123,1161124,1678.277739
1161124,1161125,2987.256948
1161125,1161126,4665.556993
1161126,1161127,4206.152972
1161127,1161129,1533.565852
1161129,1161128,3595.330363
1161130,1161116,1038.149287
1161131,1161108,3261.058569
1161201,1161202,4442.88653
1161202,1161203,2598.218745
1161203,1161204,4967.408522
1161204,1161205,2878.678297
1161205,1161206,4941.276557
1161206,1161207,4744.754904
1161207,1161208,4325.349684
1161208,1161209,2744.428064
1161209,1161210,5772.817728
1161210,1161211,5171.597151
1161211,1161212,3329.374164
1161212,1161213,4635.925824
1161213,1161214,5807.621545
1161214,1161215,4348.437205
1161215,1161216,3322.827711
1161216,1161217,3663.047511
1161217,1161218,2891.77609
1161218,1161219,3120.593788
1161219,1161220,6618.513963
1161220,1161221,6503.782745
1161221,1161222,7431.443274
1161222,1161223,4757.56647
1161223,1161224,4966.289479
1161224,1161225,3870.69868
1161225,1161226,4512.853613
1161226,1161227,7040.632508
1161227,1161228,5815.186449
1161228,1161229,3376.891612
1161229,1161230,5573.254376
1161230,1161231,6765.236385
1161231,1161232,5386.372376
1161232,1161233,6220.819199
1161233,1161234,4989.875041
1161234,1161235,3282.197811
1161235,1161236,3493.000995
1161236,1161237,5191.867647
1161301,1161302,1508.282986
1161401,1161416,1381.086358
1161402,1161403,1772.635651
1161403,1161404,1286.198308
1161404,1161405,1160.860799
1161405,1161406,1529.433059
1161406,1161407,1834.755181
1161407,1161408,3775.164174
1161408,1161409,3722.637767
1161409,1161410,1911.056237
1161410,1161411,3080.505324
1161411,1161412,1888.76356
1161412,1161413,2708.984353
1161413,1161414,3973.673304
1161414,1161415,1780.077614
1161416,1161402,694.9547396
1161501,1161502,3555.064934
1161502,1161503,3353.21975
1161503,1161504,2252.298913
1161504,1161505,2654.774666
1161505,1161506,4572.228555
1161506,1161507,5830.888917
1161507,1161508,1370.989252
1161508,1161509,4454.265559
1161509,1161510,2755.140107
1161510,1161511,6139.871629
1161511,1161512,4080.699497
1161512,1161513,2489.569852
1161513,1161514,5634.668459
1161514,1161515,5536.715448
1161515,1161516,6849.86018
1161516,1161517,6572.0561
1161517,1161518,5097.556556
1161518,1161519,3371.501622
1161519,1161520,4897.468806
1161520,1161521,5507.188387
1161521,1161522,6144.731763
1161522,1161523,3694.384344
1161523,1161524,5426.299113
1161601,1161602,5141.061412
1161602,1161603,4101.523022
1161603,1161604,5918.931838
1161604,1161606,6399.522492
1161606,1161607,2123.413761
1161607,1161608,3852.186966
1161608,1161609,4747.743414
1161609,1161610,1684.506323
1161610,1161611,4279.442009
1161611,1161612,5921.802805
1161612,1161613,1658.204504
1161613,1161614,3930.251704
1161614,1161615,2974.43929
1161615,1161616,3701.063533
1161616,1161617,2621.131073
1161617,1161618,3029.715552
1161618,1161619,7979.956781
1161619,1161620,4199.337554
1161620,1161621,1195.545389
1161621,1161622,3559.083993
1161622,1161623,5012.960062
1161623,1161624,2862.321108
1161624,1161625,5041.530906
1161625,1161626,5434.220632
1161626,1161627,5464.764435
1161627,1161628,5002.29494
1161628,1161629,4758.650004
1161629,1161630,5052.625428
1161630,1161631,5624.987355
1161631,1161632,1837.482457
1161632,1161633,3695.418988
1161633,1161634,4144.775252
1161634,1161635,2163.214386
1161635,1161636,5801.344873
1161636,1161637,1135.632444
1161637,1161638,4034.1643
1161638,1161639,3955.29378
1161639,1161640,5100.061122
1161640,1161641,2935.137647
1161641,1161642,1621.059099
1161701,1161702,1959.651919
1161702,1161703,2696.126462
1161703,1161704,2287.083569
1161704,1161705,2003.346225
1161705,1161706,929.16882
1161706,1161707,1994.648851
1161707,1161708,2026.27205
1161708,1161709,2054.792386
1161709,1161710,1559.024424
1161710,1161711,1585.904298
1161711,1161712,1517.502802
1161712,1161713,3017.783633
1161713,1161714,2185.249443
1161714,1161715,1611.854547
1161715,1161716,1306.666121
1161716,1161717,1817.539577
1161717,1161718,1326.035156
1161718,1161719,1950.056863
1161719,1161720,2331.010414
1161720,1161721,1654.221888
1161721,1161722,1725.48923
1161722,1161723,1755.002761
1161723,1161724,1049.277959
1161801,1161802,1188.617083
1161802,1161803,1623.385768
1161803,1161804,2100.17624
1161804,1161805,1772.593635
1161805,1161806,2344.653009
1161806,1161807,885.9426135
1161807,1161808,1414.458061
1161808,1161809,2499.81108
1161809,1161810,1348.690183
1161810,1161811,1711.047404
1161811,1161812,2083.461573
1161812,1161813,1666.430276
1161813,1161814,1838.308179
1161814,1161815,1245.061316
1161815,1161816,1988.085191
1161816,1161817,2939.113926
1161817,1161818,2731.045817
1161818,1161819,1639.804951
1161819,1161820,3129.861076
1161820,1161821,3416.319843
1162201,1162202,5634.668459
1162202,1162203,2489.569852
1162203,1162204,4080.699497
1162204,1162205,4842.868792
1162205,1162206,2721.376651
1162206,1162207,6619.359735
1162207,1162208,3863.926053
1162208,1162209,6547.08425
1162301,1162302,1238.874965
1162302,1162303,865.5104758
1162303,1162304,600.9503914
1162304,1162305,1151.727006
1162305,1162306,1666.487134
1162306,1162307,1528.904309
1162307,1162308,1022.745297
1162308,1162309,1400.50947
1162309,1162310,980.4111045
1162310,1162311,1586.519338
1162311,1162312,798.0767825
1162312,1162313,1570.992662
1162313,1162314,828.6170016
1162314,1162315,907.2093281
1162315,1162316,766.8299706
1162316,1162317,954.5334874
1162317,1162318,782.6156174
1162318,1162319,1234.39705
1162319,1162301,857.4616403
1162401,1162402,2333.806824
1162402,1162403,781.5985973
1162403,1162404,879.3428889
1162501,1162502,822.1444152
1162502,1162503,1161.113821
1162503,1162504,1506.428401
1162504,1162505,1078.954014
1162505,1162506,1160.061876
1162506,1162507,2493.675733
1162507,1162508,1659.2795
1162508,1162509,2114.904418
1162601,1162602,1319.56683
1162602,1162603,1451.264724
1162603,1162604,906.3763781
1162604,1162605,881.5268405
1162605,1162606,1147.058631
1162606,1162607,1027.422159
1162607,1162608,868.1987361
1162608,1162609,905.2455572
1162609,1162610,1380.37395
1162610,1162611,953.5127819
1162611,1162612,1401.255457
1162612,1162613,1210.860366
1162613,1162614,1458.285422
1162614,1162615,1228.888393
1162615,1162616,1587.259549
1162616,1162617,1406.752842
1162617,1162618,1590.103518
1162618,1162619,2992.53338
1162619,1162620,1218.684282
1162620,1162621,1343.313131
1162621,1162622,1564.17133
1162622,1162623,1924.016901
1162623,1162624,1421.359877
1162624,1162625,1449.267287
1162625,1162626,1920.423635
1162626,1162627,1461.540876
1162627,1162628,2157.67272
1162628,1162629,2120.746484
1162629,1162630,2573.140288
1162630,1162631,1978.877173
1162631,1162632,6613.416522
1162632,1162633,3675.160954
1162633,1162634,2668.744317
1162634,1162635,1165.601454
1162701,1162702,1507.263954
1162801,1162802,3596.224344
1162802,1162803,5940.257538
1162902,1162924,2661.897649
1162903,1162904,2221.458598
1162904,1162905,1464.495457
1162905,1162906,1839.446223
1162906,1162907,2306.415241
1162907,1162908,2746.785955
1162908,1162909,3409.623233
1162909,1162910,3124.592915
1162910,1162911,1637.180719
1162911,1162912,1724.500406
1162912,1162913,3139.72321
1162913,1162914,4788.787644
1162914,1162915,3349.248169
1162915,1162916,3062.953903
1162916,1162917,2570.32963
1162917,1162918,3853.821118
1162918,1162919,3279.547005
1162919,1162920,2220.226256
1162920,1162921,2787.191061
1162921,1162922,2532.252564
1162922,1162923,2068.705248
1162924,1162903,4018.355381
1163001,1163002,1967.362446
1163002,1163003,6988.909871
1163003,1163004,4107.894852
1163004,1163005,5531.858238
1163005,1163006,3080.027366
1163006,1163007,3528.649205
1163007,1163008,5292.033125
1163008,1163009,3993.009034
1163009,1163010,5980.234702
1163101,1163102,2796.887858
1163102,1163103,4732.698557
1163103,1163104,2594.516355
1163104,1163105,3895.122136
1163105,1163106,1828.56919
1163106,1163107,3103.340947
1163107,1163108,2298.904036
1163108,1163109,4809.05202
1163109,1163110,2632.692115
1163110,1163111,1224.098877
1163111,1163112,2276.606529
1163112,1163113,3951.37361
1163113,1163114,3623.638793
1163114,1163115,3554.102248
1163115,1163116,2017.427465
1163116,1163117,3091.71372
1163117,1163118,2843.542797
1163118,1163119,2776.072139
1163119,1163120,2796.829015
1163120,1163122,2021.378821
1163122,1163121,2080.786255
1163201,1163202,2027.287341
1163202,1163203,2408.448562
1163203,1163204,2592.107752
1163204,1163205,3611.770059
1163205,1163206,2036.071995
1163206,1163207,2707.115999
1163207,1163208,2644.251068
1163208,1163209,2147.767741
1163209,1163210,2625.583208
1163210,1163211,2958.149899
1163211,1163212,1099.24923
1163212,1163213,2606.249443
1163213,1163214,1055.901535
1163214,1163215,2050.754892
1163215,1163216,1485.228418
1163216,1163217,2334.681182
1163217,1163218,3370.402804
1163218,1163219,1650.633085
1163219,1163220,2406.909998
1163220,1163221,1903.990241
1163301,1163302,3334.820099
1163302,1163303,2173.239285
1163303,1163304,3368.93929
1163304,1163305,4713.507182
1163305,1163306,2875.898556
1163306,1163307,3906.141517
1163307,1163308,5248.671264
1163308,1163309,2424.520684
1163309,1163310,4835.613065
1163310,1163311,4572.030584
1163311,1163312,3034.296713
1163401,1163402,3827.555547
1163402,1163403,5859.773487
1163403,1163404,4191.599284
1163404,1163405,2861.575183
1163405,1163406,3523.984384
1163406,1163407,3836.089504
1163407,1163408,2836.517905
1163408,1163409,2019.532851
1163409,1163410,3555.323054
1163410,1163411,2626.382176
1163411,1163412,4214.017286
1163412,1163413,4691.070549
1163413,1163414,2669.11583
1163414,1163415,5232.553338
1163415,1163416,6786.87059
1163416,1163417,2889.461368
1163417,1163418,3796.320274
1163418,1163419,4596.452127
1163419,1163420,4400.490551
1163420,1163421,5012.420311
1163421,1163422,4864.238548
1163422,1163423,3499.544622
1163423,1163424,4581.164081
1163424,1163425,6440.689886
1163501,1163502,1544.123189
1163502,1163503,2442.21404
1163503,1163504,1686.520698
1163504,1163505,2100.693745
1163505,1163506,2992.880744
1163506,1163507,1919.929214
1163507,1163508,3714.041022
1163508,1163509,3135.454777
1163509,1163510,3964.984249
1163510,1163511,2950.986045
1163511,1163512,1883.126197
1163512,1163513,5738.01346
1163513,1163514,6351.104162
1163514,1163515,8143.271568
1163515,1163516,3731.981118
1163516,1163517,4081.352273
1163517,1163518,4981.035609
1163601,1163602,2110.091764
1163602,1163603,1883.98405
1163603,1163604,2067.871273
1163604,1163605,2073.038399
1163605,1163606,2768.255545
1163606,1163607,3117.40173
1163607,1163608,2639.461135
1163608,1163609,1534.962812
1163609,1163610,1505.217322
1163610,1163611,3706.43782
1163611,1163612,5465.231376
1163612,1163613,3194.122076
1163613,1163614,1682.983438
1163614,1163615,3324.797294
1163615,1163616,2017.615426
1163616,1163617,1903.602366
1163617,1163618,2882.290095
1163618,1163619,2567.396732
1163619,1163620,2326.268484
1163620,1163621,1483.832313
1163621,1163622,2180.365928
1163622,1163623,1455.532095
1163623,1163624,2848.884094
1163624,1163625,1930.16142
1163625,1163626,2710.183051
1163626,1163627,1196.698555
1163627,1163628,2538.159433
1163628,1163629,2235.335409
1163629,1163630,1915.7847
1163630,1163631,1186.947738
1163631,1163632,2205.236536
1163632,1163633,2382.715766
1163633,1163634,1497.72346
1163634,1163635,1491.958099
1163635,1163636,3666.353468
1163701,1163702,1450.498163
1163702,1163703,2988.39688
1163703,1163704,2451.440597
1163704,1163705,2240.230566
1163705,1163706,3013.176881
1163706,1163707,1697.29832
1163707,1163708,1578.887478
1163708,1163709,2112.849992
1163709,1163710,1562.343937
1163710,1163711,1986.818306
1163711,1163712,2854.474401
1163712,1163713,2645.154507
1163713,1163714,1995.726265
1163901,1163902,4035.767977
1163902,1163903,1716.456619
1163903,1163904,1908.875844
1163904,1163905,3922.701043
1163905,1163906,819.7736573
1163906,1163907,1164.269891
1163907,1163908,2578.861142
1163908,1163909,2033.690675
1163909,1163910,1141.656289
1163910,1163911,3546.681915
1163911,1163912,3581.857389
1163912,1163913,4824.448788
1163913,1163914,3274.148667
1163914,1163915,2783.289515
1163915,1163916,4541.905727
1163916,1163917,1626.402158
1163917,1163918,3865.002766
1163918,1163919,2425.451319
1163919,1163920,4891.087008
1163920,1163921,2657.041829
1163921,1163922,8185.625128
1163922,1163923,5482.831853
1163923,1163924,5746.332011
1163924,1163925,4851.559176
1163925,1163926,2668.041894
1163926,1163927,3606.815108
1163927,1163928,3034.527508
1163928,1163929,2233.5365
1163929,1163930,3026.841368
1163930,1163931,3655.774591
1163931,1163932,4380.024699
1163932,1163933,3996.538864
1163933,1163934,3114.914554
1163934,1163935,3906.290087
1163935,1163936,5339.946475
1163936,1163937,3261.104913
1163937,1163938,1617.076008
1163938,1163939,2353.6506
1163939,1163940,5044.365698
1163940,1163941,5869.639065
1163941,1163942,2615.47365
1163942,1163943,3241.754077
1163943,1163944,3352.816041
1163944,1163945,4329.257041
1163945,1163946,1739.474116
1163946,1163947,2934.093585
1163947,1163948,2303.341135
1163948,1163949,3559.177612
1163949,1163950,2398.196193
1163950,1163951,1822.913792
1163951,1163952,2818.355815
1163952,1163953,2849.043706
1163953,1163954,2127.353355
1164001,1164002,1402.418618
1164002,1164003,1475.794042
1164101,1164102,1327.98906
1164102,1164103,1558.328856
1164103,1164104,704.0431546
1164104,1164105,1003.908611
1164105,1164108,1273.539776
1164106,1164107,1490.719257
1164108,1164106,1280.647026
1164109,1164110,2043.829526
1164110,1164111,1250.595775
1164111,1164112,2152.783636
1164112,1164113,2078.864004
